direccion|precio_uf|metros_cuadrados|dormitorios|banios|latitude|longitude|url
Avenida Almirante Blanco Encalada 1500 - 1800, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|1950|25|1|1|-33.4563559|-70.6584443|https://www.portalinmobiliario.com/MLC-1477360961-exlente-departamento-de-un-dormitorio-gran-ubicacion-_JM#position=35&search_layout=grid&type=item&tracking_id=0aca173a-8391-45d9-af8f-2b97882ec3d4
Copiapo, Parque O'Higgins, Santiago, RM (Metropolitana)|2100|35|1|1|-33.4698662|-70.6534164|https://www.portalinmobiliario.com/MLC-2131606176-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=2&search_layout=grid&type=item&tracking_id=92e60104-7d52-460c-8ad7-967871aeb542
Santo Domingo/ Amunategui, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|4400|83|2|2|-33.4364439|-70.6561147|https://www.portalinmobiliario.com/MLC-2299591630-venta-departamento-2-dorm-2-banos-en-santiago-_JM#position=22&search_layout=grid&type=item&tracking_id=319a118d-4a66-464a-abf2-7887ae2971a1
Zenteno/san Diego, Parque O'Higgins, Santiago, RM (Metropolitana)|1900|42|3|1|-33.465702|-70.6497572|https://www.portalinmobiliario.com/MLC-1474853575-departamento-zentenosan-diego-_JM#position=39&search_layout=grid&type=item&tracking_id=0b350ee6-003c-46f8-a149-4d5d91ea2137
Santa Rosa / Curicó, Santa Isabel, Santiago, RM (Metropolitana)|3100|57|2|2|-33.4462978|-70.6453414|https://www.portalinmobiliario.com/MLC-2117622444-departamento-santa-rosa-curico-id-94621-_JM#position=47&search_layout=grid&type=item&tracking_id=0c8d3af2-2e85-4fae-a943-78b219316675
Av Matta 52, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2250|42|2|1|-33.4558877|-70.6306035|https://www.portalinmobiliario.com/MLC-2356818140-venta-depto-av-matta-52-santiago-_JM#position=41&search_layout=grid&type=item&tracking_id=9af62994-e79b-4457-975c-89d4169b2d42
Vicuña Mackenna, 1200 - 1500, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2800|45|2|2|-33.457323|-70.62965|https://www.portalinmobiliario.com/MLC-1476418417-acogedor-depto-2d-2b-terraza-estac-bodega-santiago-_JM#position=25&search_layout=grid&type=item&tracking_id=4c8b3c96-250c-4842-82c7-a83e71464974
Metrou De Chile 1dormitorio 1 Baño, Bulnes, Santiago, RM (Metropolitana)|1698|28|1|1|-33.448553|-70.651162|https://www.portalinmobiliario.com/MLC-2353383450-metrou-de-chile-1dormitorio-1-bano-_JM#position=32&search_layout=grid&type=item&tracking_id=98d86d59-1cf9-435d-bf9f-4b9f369b3137
Departamento 2d+1b, Santiago, Santa Isabel, Santiago, RM (Metropolitana)|2418|46|2|1|-33.4508772|-70.6412601|https://www.portalinmobiliario.com/MLC-2384191148-departamento-2d1b-santiago-27451-_JM#position=46&search_layout=grid&type=item&tracking_id=1b2ac868-87b2-4cb4-b9fe-5c97faa2dccc
Rosas 3000 - 3300, Santiago, Chile, Barrio Yungay, Santiago, RM (Metropolitana)|3100|70|3|1|-33.4375556|-70.6797768|https://www.portalinmobiliario.com/MLC-1473431397-venta-departamento-quinta-normal-_JM#position=30&search_layout=grid&type=item&tracking_id=5575e832-fec4-4dea-ac39-565149c89577
Lord Cochrane 191, 8330370 Santiago, Región Metropolitana, Chile, Bulnes, Santiago, RM (Metropolitana)|2990|40|1|1|-33.448757|-70.6550256|https://www.portalinmobiliario.com/MLC-2388636002-se-vende-departamento-con-estacionamiento-_JM#position=47&search_layout=grid&type=item&tracking_id=e0142cb1-27cb-4fed-b13d-5c3a2d409105
Lord Cochrane, Parque Almagro, Santiago, RM (Metropolitana)|2650|34|1|1|-33.4509702|-70.6544379|https://www.portalinmobiliario.com/MLC-1436894891-departamento-lord-cochrane-id-92925-_JM#position=24&search_layout=grid&type=item&tracking_id=4c8b3c96-250c-4842-82c7-a83e71464974
Lord Cochrane 181, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)|2750|48|2|2|-33.4485048|-70.6549422|https://www.portalinmobiliario.com/MLC-2177669114-metro-moneda-_JM#position=42&search_layout=grid&type=item&tracking_id=f24f6532-afea-4963-9918-2c229fe3edb6
Santo Domingo 600 - 900, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1585|27|1|1|-33.4358258|-70.6485611|https://www.portalinmobiliario.com/MLC-2324511482-impecable-a-pasos-metro-y-parque-forestal-_JM#position=44&search_layout=grid&type=item&tracking_id=46781530-2038-47ff-9995-a7ec07fbfa02
Ismael Valdés Vergara 296, Santiago, Chile, Barrio Lastarria, Santiago, RM (Metropolitana)|21500|350|3|3|-33.4365967|-70.6411371|https://www.portalinmobiliario.com/MLC-2317181058-con-vista-al-parque-forestal-departamento-remodelado-3d3b-_JM#position=35&search_layout=grid&type=item&tracking_id=fa1f1fc1-4e3b-4900-8fb6-8e7997f099b7
Av. Manuel Rodríguez 881, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2850|46|2|2|-33.433426|-70.660057|https://www.portalinmobiliario.com/MLC-1437598111-edificio-av-manuel-rodriguez-vista-norte-piso-12-_JM#position=24&search_layout=grid&type=item&tracking_id=3699db9e-8e7e-4aa9-8e0a-fe4f61e1f83b
Metro Moneda, Bulnes, Santiago, RM (Metropolitana)|3200|65|2|2|-33.4479649|-70.6541823|https://www.portalinmobiliario.com/MLC-1438081865-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=17&search_layout=grid&type=item&tracking_id=5d04377c-6937-4a26-8154-fb26f02add0f
Compañía De Jesús 1789, Barrio Brasil, Santiago, RM (Metropolitana)|2150|27|1|1|-33.439484|-70.662056|https://www.portalinmobiliario.com/MLC-1437608757-edificio-compania-de-jesus-piso-1-_JM#position=35&search_layout=grid&type=item&tracking_id=4a51204c-365c-4ce5-babb-b938692704ae
Departamento En Venta 3dorm. 2baños Estacionamiento Bodega, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3280|76|3|2|-33.4367812|-70.6542195|https://www.portalinmobiliario.com/MLC-2089178292-departamento-en-venta-3dorm-2banos-estacionamiento-bodega-_JM#position=30&search_layout=grid&type=item&tracking_id=8a9b04e0-0149-45bf-a8d6-f46fa7f16269
Metro La Moneda, Impecable, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2050|34|1|1|-33.442647|-70.6578069|https://www.portalinmobiliario.com/MLC-1476740275-metro-la-moneda-impecable-_JM#position=11&search_layout=grid&type=item&tracking_id=63c47a80-3763-4db2-a1b3-817ccd1539f1
Se Vende Depto 1d+1b Metro Santa Isabel, Santa Isabel, Santiago, RM (Metropolitana)|2300|37|1|1|-33.4510265|-70.6397248|https://www.portalinmobiliario.com/MLC-1475000657-se-vende-depto-1d1b-metro-santa-isabel-_JM#position=22&search_layout=grid&type=item&tracking_id=bf05e5af-deb4-41cf-b5df-07ca4ec4e24d
Metro Rondizzoni/pedro Montt, Parque O'Higgins, Santiago, RM (Metropolitana)|1221|21|1|1|-33.4731446|-70.664414|https://www.portalinmobiliario.com/MLC-1438179629-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=41&search_layout=grid&type=item&tracking_id=0b350ee6-003c-46f8-a149-4d5d91ea2137
Diagonal Paraguay 360, Santa Isabel, Santiago, RM (Metropolitana)|3359|70|3|2|-33.4438282|-70.6395877|https://www.portalinmobiliario.com/MLC-1468556293-departamento-en-venta-de-3-dorm-en-santiago-_JM#position=29&search_layout=grid&type=item&tracking_id=11d863d4-fae8-48a8-b5b9-dd18472c5224
Lira / Marín, Santa Isabel, Santiago, RM (Metropolitana)|2950|43|1|1|-33.4464772|-70.6400728|https://www.portalinmobiliario.com/MLC-2336621628-lira-marin-_JM#position=5&search_layout=grid&type=item&tracking_id=b7b94dda-a62c-4545-ae6f-499b2f0dce65
San Isidro, Barrio Diez de Julio, Santiago, RM (Metropolitana)|5000|76|2|2|-33.4525142|-70.6426725|https://www.portalinmobiliario.com/MLC-2117647880-departamento-san-isidro-id-57414-_JM#position=35&search_layout=grid&type=item&tracking_id=5090c801-a348-4ef4-897e-65f0e260d8b6
Santo Domingo Con Almirante Barroso Home Studio, Barrio Brasil, Santiago, RM (Metropolitana)|2003|22|1|1|-33.437507|-70.6620405|https://www.portalinmobiliario.com/MLC-1475530099-departamento-en-venta-en-santiago-_JM#position=41&search_layout=grid&type=item&tracking_id=eb609bb0-7d42-4cfe-86bb-e04898ff9373
Carmen 660, Santiago, Chile, Barrio Diez de Julio, Santiago, RM (Metropolitana)|3100|37|1|1|-33.4520484|-70.6408171|https://www.portalinmobiliario.com/MLC-1462042653-depto-de-2-ambientes-con-estacionamiento-en-santiago-centro-_JM#position=6&search_layout=grid&type=item&tracking_id=4b872dc1-63ee-4ec3-ab22-0e29dcb93d4f
Amunátegui / Teatinos, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3300|51|2|2|-33.4367889|-70.6570176|https://www.portalinmobiliario.com/MLC-1439045367-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=13&search_layout=grid&type=item&tracking_id=a10e7d70-60f1-4b35-ba57-4b58ccfe8b29
Pedro Lagos, Parque O'Higgins, Santiago, RM (Metropolitana)|1290|25|1|1|-33.465958|-70.6490745|https://www.portalinmobiliario.com/MLC-1475748585-departamento-estudio-en-venta-en-santiago-_JM#position=3&search_layout=grid&type=item&tracking_id=5ef97249-5004-442d-af04-66956ff68288
Metro Parque Ohiggins, Parque O'Higgins, Santiago, RM (Metropolitana)|1550|30|1|1|-33.465072|-70.652978|https://www.portalinmobiliario.com/MLC-2345554570-metro-parque-ohiggins-_JM#position=6&search_layout=grid&type=item&tracking_id=c3a18045-1d9b-4749-8ce3-9d0bd15942de
Nataniel Cox 599, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)|1550|29|1|1|-33.4531807|-70.652872|https://www.portalinmobiliario.com/MLC-2379775328-vendo-departamentos-arrendados-parque-almagro-_JM#position=4&search_layout=grid&type=item&tracking_id=9093ed2b-eb0d-4d38-96d9-198b69677791
Ramón Corvalán Melgarejo 8, Santiago, Chile, Barrio San Borja, Santiago, RM (Metropolitana)|1590|22|1|1|-33.4378863|-70.6362044|https://www.portalinmobiliario.com/MLC-1463243065-venta-deptoestudio-cerca-metro-baquedano-santiago-_JM#position=20&search_layout=grid&type=item&tracking_id=a8c2002b-11fb-4c60-813d-ee8b70250e71
Barrio Brasil, Santiago, RM (Metropolitana)|2500|43|1|1|-33.443221|-70.666982|https://www.portalinmobiliario.com/MLC-2332763880-santiago-centro-1p1b-_JM#position=32&search_layout=grid&type=item&tracking_id=4a51204c-365c-4ce5-babb-b938692704ae
Curicó 300 - 600, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|1900|36|1|1|-33.4453726|-70.6400764|https://www.portalinmobiliario.com/MLC-1443030985-venta-depto-central-1d-1b-terraza-oriente-cercano-comercio-_JM#position=16&search_layout=grid&type=item&tracking_id=2edf3943-efe5-4003-9c39-44867b9e9402
Av. Vicuña Mackenna 81, Dpto. 204 Santiago, Barrio San Borja, Santiago, RM (Metropolitana)|4467|0|2|2|-33.440969|-70.6345546|https://www.portalinmobiliario.com/MLC-1474964493-hasta-100-de-financiamiento-cercano-parque-bustamante-_JM#position=13&search_layout=grid&type=item&tracking_id=08583c8e-4fe9-4051-82a4-aa9ad5a506e4
San Diego 1344, Santiago, Chile, Parque O'Higgins, Santiago, RM (Metropolitana)|2350|46|2|1|-33.4629817|-70.6488261|https://www.portalinmobiliario.com/MLC-1472732287-se-vende-san-diego-santiago-centro-_JM#position=23&search_layout=grid&type=item&tracking_id=221b4f95-b050-4621-8c6f-e63e754a5487
Argomedo 350, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|4200|67|3|2|-33.4499739|-70.6366356|https://www.portalinmobiliario.com/MLC-1471837029-venta-departamento-sin-corredor-_JM#position=34&search_layout=grid&type=item&tracking_id=d60e6c37-694c-4d05-9f1b-51f6bc2102dc
Abate Molina 300 - 600, Santiago, Chile, Barrio República, Santiago, RM (Metropolitana)|2142|33|0|1|-33.4564852|-70.6722155|https://www.portalinmobiliario.com/MLC-2301195878-proyecto-modernos-y-nuevos-deptos-tipo-studio-en-santiago-_JM#position=15&search_layout=grid&type=item&tracking_id=dd4f2cbc-ac44-49e7-a344-ceee4576a4c8
San Isidro 40, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|2990|80|2|2|-33.4432303|-70.6446728|https://www.portalinmobiliario.com/MLC-2095668594-san-isidro-40-renovado-con-pintura-metro-santa-lucia-_JM#position=24&search_layout=grid&type=item&tracking_id=db30c598-8243-46f2-b282-0e01a6df22bc
Eleuterio Ramirez 1446, San Diego, Santiago, RM (Metropolitana)|3535|53|2|2|-33.4491758|-70.650149|https://www.portalinmobiliario.com/MLC-2361612946-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=12&search_layout=grid&type=item&tracking_id=19c2411a-352c-4da1-8518-8ed69b0a4822
Chiloe 1295, 1 - 300, Parque O'Higgins, Santiago, RM (Metropolitana)|1850|28|1|1|-33.462577|-70.646025|https://www.portalinmobiliario.com/MLC-1468664571-invierte-1-hab-1-bano-a-pasos-de-metro-_JM#position=17&search_layout=grid&type=item&tracking_id=c3a18045-1d9b-4749-8ce3-9d0bd15942de
Nataniel Cox, Parque Almagro, Santiago, RM (Metropolitana)|3493|59|2|2|-33.4502423|-70.6533068|https://www.portalinmobiliario.com/MLC-1437598833-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=32&search_layout=grid&type=item&tracking_id=0c81ca27-5b6d-4e81-a06d-cbca10b4a524
Metro Plaza De Armas, Centrico Departamento, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1290|24|1|1|-33.4384701|-70.6510613|https://www.portalinmobiliario.com/MLC-2350140648-metro-plaza-de-armas-centrico-departamento-25129-_JM#position=23&search_layout=grid&type=item&tracking_id=34983efa-9680-42f4-9f81-377a79c05b49
Avenida Almirante Blanco Encalada 1800 - 2100, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|1690|31|1|1|-33.4567201|-70.6630281|https://www.portalinmobiliario.com/MLC-1463467271-vendo-departamento-ideal-inversion-frente-a-la-u-de-chile-_JM#position=46&search_layout=grid&type=item&tracking_id=242369c3-e4f3-4302-8812-fc2d99a49ef1
Lira, Santa Isabel, Santiago, RM (Metropolitana)|3500|60|2|2|-33.4447196|-70.6348311|https://www.portalinmobiliario.com/MLC-1461796449-departamento-cercano-al-parque-bustamante-y-barrio-italia-_JM#position=46&search_layout=grid&type=item&tracking_id=cf3f9c9b-80d4-4ba6-8d76-38fcbbfa7258
Aldunate 1064, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)|1612|38|1|1|-33.4595999|-70.6543016|https://www.portalinmobiliario.com/MLC-2343535052-edificio-jardines-del-parque-ohiggins-dpto-3868-mts-1d1b-_JM#position=32&search_layout=grid&type=item&tracking_id=ccb1f7be-333a-41ae-a4ed-4846f99c10f7
Vicuña Mackenna 881, Barrio Diez de Julio, Santiago, RM (Metropolitana)|2970|40|1|1|-33.4530321|-70.6308303|https://www.portalinmobiliario.com/MLC-2381871958-depto-en-venta-de-1-dorm-1-bano-1-estacionamiento-santiago-_JM#position=13&search_layout=grid&type=item&tracking_id=e2bb7d32-69af-42e0-a7cd-04177582fe79
Lira, Santa Isabel, Santiago, RM (Metropolitana)|2600|39|1|1|-33.4498608|-70.6386185|https://www.portalinmobiliario.com/MLC-2117648324-departamento-lira-id-55677-_JM#position=37&search_layout=grid&type=item&tracking_id=b61a227c-11e1-43a5-8f75-1d77877e37d2
Argomedo 300 - 600, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|3500|53|2|2|-33.4499798|-70.6364953|https://www.portalinmobiliario.com/MLC-2341438060-moderno-departamento-a-estrenar-tipo-mariposa-en-santiago-_JM#position=9&search_layout=grid&type=item&tracking_id=162b65d3-5ff2-4403-98f6-2babfe1e82fe
Sector Arturo Prat, San Diego, Santiago, RM (Metropolitana)|2770|32|1|1|-33.4529784|-70.6486085|https://www.portalinmobiliario.com/MLC-2383031144-sector-arturo-prat-_JM#position=18&search_layout=grid&type=item&tracking_id=cb989e76-6b87-4c2f-a702-bd2fce358c1a
Lord Cochrane 136, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)|3090|58|2|2|-33.4473039|-70.6549044|https://www.portalinmobiliario.com/MLC-1467836433-vw-10-departamento-lord-cochrane-santiago-centro-_JM#position=17&search_layout=grid&type=item&tracking_id=5991b0a2-9c87-4b6d-a62d-b9638dc74856
Lord Cochrane, Parque Almagro, Santiago, RM (Metropolitana)|3350|67|3|2|-33.4508307|-70.6559751|https://www.portalinmobiliario.com/MLC-2322857518-oportunidad-aceptamos-ofertas-_JM#position=17&search_layout=grid&type=item&tracking_id=7e67677d-67e7-455f-9c49-9965ef8a9c64
Vicuña Mackenna - Av. Matta, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2000|28|1|1|-33.4561452|-70.6300981|https://www.portalinmobiliario.com/MLC-2313074984-vicuna-mackenna-av-matta-_JM#position=4&search_layout=grid&type=item&tracking_id=5e8974c9-6d60-4df7-9e02-789d7654b321
San Diego 1200 - 1500, Santiago, Chile, Parque O'Higgins, Santiago, RM (Metropolitana)|2200|46|2|1|-33.4629535|-70.6487813|https://www.portalinmobiliario.com/MLC-2193701724-impecable-depto-2-d-1-b-oportunidad-de-inversion-_JM#position=7&search_layout=grid&type=item&tracking_id=19e9dcd2-f0ff-4664-bb16-516cea3bc611
Chiloe, 1295, Parque O'Higgins, Santiago, RM (Metropolitana)|1961|49|2|1|-33.462577|-70.646011|https://www.portalinmobiliario.com/MLC-2161525096-metro-matta-2-dormitorios-y-1-bano-_JM#position=41&search_layout=grid&type=item&tracking_id=fa1f1fc1-4e3b-4900-8fb6-8e7997f099b7
Carmen 187, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|3500|65|2|2|-33.4453727|-70.6430129|https://www.portalinmobiliario.com/MLC-2322824514-carmen-187-2-dormitorios-_JM#position=22&search_layout=grid&type=item&tracking_id=0b042aba-594b-4c16-97f8-db33c237c16a
Santa Elvira / Vicuña Mackenna 10, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2100|30|1|1|-33.4576819|-70.6299283|https://www.portalinmobiliario.com/MLC-1433613413-departamento-santa-elvira-vicuna-mackenna-10-id-84846-_JM#position=37&search_layout=grid&type=item&tracking_id=53c24ed8-8154-483a-b32b-25ed7ae1a889
Sargento Aldea 1156, Parque O'Higgins, Santiago, RM (Metropolitana)|3250|58|3|2|-33.4687803|-70.6490745|https://www.portalinmobiliario.com/MLC-2197268852-refv923-3-dormitorios-2-banos-2-estacionamiento-bod-_JM#position=40&search_layout=grid&type=item&tracking_id=f1bd6114-0a14-48fe-8190-a1baa38d88fb
José Miguel De La Barra 508, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|7600|187|5|3|-33.4363799|-70.6437145|https://www.portalinmobiliario.com/MLC-2360095724-departamento-en-venta-de-5-dorm-en-santiago-_JM#position=36&search_layout=grid&type=item&tracking_id=1a8e966d-e97b-47e3-a9dd-ca78e7460257
San Ignacio De Loyola, Parque Almagro, Santiago, RM (Metropolitana)|3493|81|3|2|-33.4586412|-70.6556766|https://www.portalinmobiliario.com/MLC-2379672554-departamento-en-venta-de-3-dorm-en-santiago-_JM#position=27&search_layout=grid&type=item&tracking_id=f84434bd-34c7-4ec3-890a-7a818ed850a6
Tarapacá 1200 - 1500, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)|1639|38|1|1|-33.4479637|-70.6541797|https://www.portalinmobiliario.com/MLC-1441888323-espectacular-ubicacion-_JM#position=29&search_layout=grid&type=item&tracking_id=dd130a03-46fa-4ccd-b0ee-25e6c9cee5a7
Avenida Ejército Libertador 621, Santiago Centro, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|2096|38|1|1|-33.45463|-70.6603202|https://www.portalinmobiliario.com/MLC-1456463645-dpto-de-un-ambiente-_JM#position=48&search_layout=grid&type=item&tracking_id=242369c3-e4f3-4302-8812-fc2d99a49ef1
Marín 300 - 600, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|1750|35|1|1|-33.447332|-70.6389847|https://www.portalinmobiliario.com/MLC-2240606342-en-venta-departamento-en-marin-con-lira-metro-u-catolica-_JM#position=23&search_layout=grid&type=item&tracking_id=87d5049e-0fb5-461b-84d9-52af890f5436
Barrio Diez de Julio, Santiago, RM (Metropolitana)|5500|60|2|2|-33.4526498|-70.6313302|https://www.portalinmobiliario.com/MLC-2322881312-calle-mujica-barrio-italia-nunoa-_JM#position=33&search_layout=grid&type=item&tracking_id=b94d8405-e9dd-4e59-9bff-ba9a3e095377
Santo Domingo 1457, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3000|50|1|2|-33.4368165|-70.6579155|https://www.portalinmobiliario.com/MLC-1471970719-amplio-departamento-cerca-metro-santiago-uf-3000-1-d-2-b-_JM#position=33&search_layout=grid&type=item&tracking_id=07da5b4d-f244-42bd-8a63-1e01476fcd2e
Eleuterio Ramírez / Lord Cochrane Ii, Bulnes, Santiago, RM (Metropolitana)|3100|56|2|1|-33.449341|-70.6550924|https://www.portalinmobiliario.com/MLC-1442314323-departamento-eleuterio-ramirez-lord-cochrane-ii-id-94561-_JM#position=46&search_layout=grid&type=item&tracking_id=13ee6dd5-14c5-4908-b400-db239a6433fd
Nataniel Cox 599, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)|1850|29|1|1|-33.4531918|-70.6528465|https://www.portalinmobiliario.com/MLC-1457499565-atencion-inversionistas-_JM#position=5&search_layout=grid&type=item&tracking_id=1bf44437-986d-4cfe-8f9c-77f07a1dd275
Tucapel Jiménez, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2100|37|1|1|-33.4433331|-70.6591261|https://www.portalinmobiliario.com/MLC-2117622386-departamento-tucapel-jimenez-id-36624-_JM#position=42&search_layout=grid&type=item&tracking_id=ecdb45d2-9a53-4d84-9596-557b47614778
Av Libertador Bernardo O Higgins Con San Diego, Bulnes, Santiago, RM (Metropolitana)|2553|65|3|2|-33.4446709|-70.6517419|https://www.portalinmobiliario.com/MLC-1455316319-departamento-en-venta-de-3-dorm-en-santiago-_JM#position=34&search_layout=grid&type=item&tracking_id=84c27398-c5c1-449f-b543-ec3b2ad13dae
Santa Rosa / Eleuterio Ramirez - Metro Santa Lucia, Bulnes, Santiago, RM (Metropolitana)|2136|40|2|1|-33.4476264|-70.6455195|https://www.portalinmobiliario.com/MLC-1457408339-depto-10-minutos-caminado-m-santa-lucia-2-dor-1-bano-bod-_JM#position=29&search_layout=grid&type=item&tracking_id=3029b441-1c74-48ca-88eb-caf6ddcbd5a9
Catedral 1400 - 1600, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3198|66|2|2|-33.4382392|-70.6583967|https://www.portalinmobiliario.com/MLC-2120406058-remodelado-2-d-2-b-metro-santa-elena-_JM#position=6&search_layout=grid&type=item&tracking_id=6a0541ab-6da3-49a5-9586-47dd564c67b2
Venta Dpto 3d, Barrio San Borja, Santiago, RM (Metropolitana)|3000|76|3|1|-33.4404134|-70.6352984|https://www.portalinmobiliario.com/MLC-2383550876-venta-dpto-3d-27430-_JM#position=17&search_layout=grid&type=item&tracking_id=a8c2002b-11fb-4c60-813d-ee8b70250e71
Padre Alonso De Ovalle 1348, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)|2687|53|2|1|-33.4465972|-70.6545026|https://www.portalinmobiliario.com/MLC-2316807684-dos-amplios-dormitorios-estacionamiento-_JM#position=41&search_layout=grid&type=item&tracking_id=e0366b74-7e4c-4f2c-a25c-8e41c09b9fa8
Eleuterio Ramírez 600 - 900, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)|3500|44|2|1|-33.4485597|-70.6464721|https://www.portalinmobiliario.com/MLC-2132130652-eleuterio-ramirez-2-dormitorios-estacionamiento-metros-_JM#position=20&search_layout=grid&type=item&tracking_id=3feece92-1d5a-4cdc-b4f3-c240013cad42
Santiago, Parque O'Higgins, Santiago, RM (Metropolitana)|1900|36|1|1|-33.4613067|-70.6532446|https://www.portalinmobiliario.com/MLC-1477078255-excelente-oportunidad-de-inversion-_JM#position=46&search_layout=grid&type=item&tracking_id=897e07f3-c4af-4cb8-ad87-1246ad58dcf0
Lord Cochrane 1030, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)|2069|51|1|1|-33.4592365|-70.6532336|https://www.portalinmobiliario.com/MLC-1457701583-venta-de-departamento-2d2b-sin-estacionamiento-_JM#position=5&search_layout=grid&type=item&tracking_id=cc3e9985-9fc0-4e7c-86ab-0563e313939a
San Francisco, Bulnes, Santiago, RM (Metropolitana)|1950|32|1|1|-33.4471155|-70.6487498|https://www.portalinmobiliario.com/MLC-1440640971-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=17&search_layout=grid&type=item&tracking_id=e0142cb1-27cb-4fed-b13d-5c3a2d409105
Rosas Con San Martin, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1800|34|1|1|-33.4358975|-70.6589958|https://www.portalinmobiliario.com/MLC-2380416916-oportunidad-inversionistas-departamento-1-dormitorio-1-bano-_JM#position=47&search_layout=grid&type=item&tracking_id=22c846a4-8db2-4cdf-9360-cb3db1e09ce6
Santo Domingo Con Teatinos, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2400|36|1|1|-33.4367793|-70.6548474|https://www.portalinmobiliario.com/MLC-1452093467-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=29&search_layout=grid&type=item&tracking_id=07da5b4d-f244-42bd-8a63-1e01476fcd2e
Sargento Aldea / San Diego, Parque O'Higgins, Santiago, RM (Metropolitana)|1550|22|1|1|-33.4687803|-70.6490745|https://www.portalinmobiliario.com/MLC-1446790013-venta-departamento-santiago-1-dormitorio-un-bano-bodega-_JM#position=43&search_layout=grid&type=item&tracking_id=156d961a-2fc1-4934-b172-d3b22e115faa
Rosas 1200 - 1500, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2300|32|1|1|-33.4355956|-70.6563853|https://www.portalinmobiliario.com/MLC-2381909344-venta-dpto-con-1d-y-1b-en-32m2-a-minutos-metro-santa-ana-_JM#position=27&search_layout=grid&type=item&tracking_id=ae1335c0-532c-4857-990d-ae7ab8932df4
Amunategui, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2550|60|2|2|-33.4341728|-70.6575785|https://www.portalinmobiliario.com/MLC-1464437249-amunategui-_JM#position=48&search_layout=grid&type=item&tracking_id=139930be-c85f-41a0-af1f-a7c904327274
Libertad 1200 - 1500, Santiago, Chile, Parque Los Reyes, Santiago, RM (Metropolitana)|2633|65|3|2|-33.4276855|-70.6753303|https://www.portalinmobiliario.com/MLC-2334892282-dept-3-dormitorios-parque-de-los-reyes-98-millones-_JM#position=8&search_layout=grid&type=item&tracking_id=a98e79ca-dc2b-4ac9-bc8f-48ab6449071e
Argomedo 373, Santa Isabel, Santiago, RM (Metropolitana)|2900|48|1|1|-33.449917|-70.6376672|https://www.portalinmobiliario.com/MLC-1475596985-departamento-en-venta-de-1-dormitorio-1-bano-en-santiago-_JM#position=12&search_layout=grid&type=item&tracking_id=4f2f3afc-fd1f-4279-ad64-dd088f01bc11
Avenida Vicuña Mackenna, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2000|31|1|1|-33.4569461|-70.6296562|https://www.portalinmobiliario.com/MLC-2357132622-departamento-avenida-vicuna-mackenna-id-124830-_JM#position=41&search_layout=grid&type=item&tracking_id=7b2638ad-c012-4092-a870-1ec6daa43db2
