direccion|precio_uf|metros_cuadrados|dormitorios|banios|latitude|longitude|url
Gorbea 2550, Santiago, Chile, Barrio República, Santiago, RM (Metropolitana)|3315|65|2|2|-33.4543906|-70.6714764|https://www.portalinmobiliario.com/MLC-2378643856-departamento-2-dormitorios-en-suite-_JM#position=28&search_layout=grid&type=item&tracking_id=00c1dc4f-c55a-480c-aac4-7759a2d54f8a
San Martin / General Mackenna, 1 - 300, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2000|32|1|1|-33.433694|-70.65866|https://www.portalinmobiliario.com/MLC-1461373245-como-nuevo-lindo-depto-1d-cerca-metro-l2-y-l3-_JM#position=35&search_layout=grid&type=item&tracking_id=a10e7d70-60f1-4b35-ba57-4b58ccfe8b29
Carmen 602, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|3500|65|2|2|-33.4508787|-70.6409355|https://www.portalinmobiliario.com/MLC-2161552188-excelente-departamento-2-hab-2-banos-estac-bodega-_JM#position=4&search_layout=grid&type=item&tracking_id=2edf3943-efe5-4003-9c39-44867b9e9402
Metro Parque O´higgins, Parque O'Higgins, Santiago, RM (Metropolitana)|2790|94|2|2|-33.463758|-70.6557078|https://www.portalinmobiliario.com/MLC-2385921618-metro-parque-ohiggins-_JM#position=1&search_layout=grid&type=item&tracking_id=897e07f3-c4af-4cb8-ad87-1246ad58dcf0
Angamos 339, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|3500|60|2|2|-33.4472072|-70.6384577|https://www.portalinmobiliario.com/MLC-2369988912-departamento-con-excelente-conectividad-_JM#position=33&search_layout=grid&type=item&tracking_id=d50bcaf6-3b54-4598-affe-0fc55aa81089
San Diego, Santiago, RM (Metropolitana)|2990|53|2|1|-33.448567|-70.645217|https://www.portalinmobiliario.com/MLC-2297964886-venta-departamento-2d-con-estacionamiento-metro-_JM#position=29&search_layout=grid&type=item&tracking_id=31dba42f-d1f5-4994-b25d-c82b3973d5dd
Avenida España 397, Barrio República, Santiago, RM (Metropolitana)|2661|50|2|2|-33.453642|-70.6694932|https://www.portalinmobiliario.com/MLC-2371436772-aariendo-dpto-av-espana-metro-republica-santiago-_JM#position=43&search_layout=grid&type=item&tracking_id=eab89569-2b76-40bf-b921-1153a0878afc
Centro Histórico De Santiago, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2850|52|1|2|-33.4386557|-70.6573617|https://www.portalinmobiliario.com/MLC-2160799456-departamento-en-venta-en-santiago-_JM#position=31&search_layout=grid&type=item&tracking_id=b1d873fb-aff6-4adb-ab65-ba5a75f26ed0
San Isidro/eyzaguirre, Barrio Diez de Julio, Santiago, RM (Metropolitana)|2030|46|2|1|-33.4520945|-70.6426411|https://www.portalinmobiliario.com/MLC-2256552904-departamento-venta-santiago-2-dormitorios-1-bano-_JM#position=46&search_layout=grid&type=item&tracking_id=b9c42142-432a-4b34-879f-6f4a7bb0a619
Namur 51, Santiago, Chile, Barrio Lastarria, Santiago, RM (Metropolitana)|2419|26|1|1|-33.4379742|-70.6384454|https://www.portalinmobiliario.com/MLC-2285255802-depto-buena-ubicacion-barrio-patrimonial-lastarria-metro-l1-_JM#position=12&search_layout=grid&type=item&tracking_id=57d97b73-890b-45d1-95ef-2187c7939a83
Santa Rosa/tarapaca, Santa Isabel, Santiago, RM (Metropolitana)|3000|61|2|2|-33.4465636|-70.6451377|https://www.portalinmobiliario.com/MLC-2109155188-venta-departamento-santiago-2-dormitorios-estacionamiento-_JM#position=24&search_layout=grid&type=item&tracking_id=92f3fbc4-b221-4e2a-9eeb-264c988d4092
Monjitas 537, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2900|52|2|2|-33.4365009|-70.644932|https://www.portalinmobiliario.com/MLC-2281948736-departamento-clasico-en-santiago-centro-_JM#position=6&search_layout=grid&type=item&tracking_id=10db1378-c25e-42a5-b41c-9af1cae34928
San Martín 600 - 900, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1550|27|1|1|-33.4351145|-70.6587906|https://www.portalinmobiliario.com/MLC-1471457245-excelente-studio-centrico-stgo-centro-_JM#position=9&search_layout=grid&type=item&tracking_id=10db1378-c25e-42a5-b41c-9af1cae34928
Libertad , 1401, Barrio Yungay, Santiago, RM (Metropolitana)|2183|48|2|2|-33.4380501|-70.67443|https://www.portalinmobiliario.com/MLC-1477154465-venta-departamento-2hab-2ba-santiago-_JM#position=23&search_layout=grid&type=item&tracking_id=f308d7ef-fe25-4a32-9fd8-612f2e0d33a1
Rosas, Barrio Yungay, Santiago, RM (Metropolitana)|3350|78|3|1|-33.4375556|-70.6797768|https://www.portalinmobiliario.com/MLC-2337746282-rosas-2459-_JM#position=21&search_layout=grid&type=item&tracking_id=67659ac7-5865-4e7f-a9e2-d9047a6d9a6d
Pedro Lagos, Parque O'Higgins, Santiago, RM (Metropolitana)|1890|47|3|1|-33.465958|-70.6490745|https://www.portalinmobiliario.com/MLC-1475773827-departamento-en-santiago-3-dormitorios-_JM#position=24&search_layout=grid&type=item&tracking_id=633394a1-3e6d-4422-9190-7d8676bf0a16
Av. Vicuña Mackenna Con Santa Elvira, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2000|30|1|1|-33.4585734|-70.6295797|https://www.portalinmobiliario.com/MLC-2245226192-departamento-venta-1d1b-living-cocina-americana-1bodega-stgo-_JM#position=36&search_layout=grid&type=item&tracking_id=34ecf2cd-8e9a-46f6-b079-e8a3289cf79c
Lira 195, Santa Isabel, Santiago, RM (Metropolitana)|3150|34|2|2|-33.4458808|-70.6402311|https://www.portalinmobiliario.com/MLC-1477776647-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=37&search_layout=grid&type=item&tracking_id=bace3b35-d932-42d7-89a5-7969285f1631
Carmen 602, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|3494|80|2|2|-33.4508787|-70.6409355|https://www.portalinmobiliario.com/MLC-2186080526-departamento-carmen-vistas-despejadas-_JM#position=6&search_layout=grid&type=item&tracking_id=0cff10d3-ad9e-426c-8e39-0f3eaeb5a0f1
Manuel Antonio Tocornal, Barrio Diez de Julio, Santiago, RM (Metropolitana)|2531|38|1|1|-33.4515627|-70.6396193|https://www.portalinmobiliario.com/MLC-2117712846-departamento-manuel-antonio-tocornal-id-64292-_JM#position=11&search_layout=grid&type=item&tracking_id=5090c801-a348-4ef4-897e-65f0e260d8b6
Perez Freire Con Av.rondizzoni, Club Hípico, Santiago, RM (Metropolitana)|2700|43|1|1|-33.4692874|-70.6655045|https://www.portalinmobiliario.com/MLC-1478347619-departamento-santiago-centro-1d-1b43-bodega-_JM#position=1&search_layout=grid&type=item&tracking_id=cf2b0a99-c038-418e-ab54-c206dd8c3777
San Diego 2044, Franklin - Biobío, Santiago, RM (Metropolitana)|215|50|2|1|-33.472701|-70.6480521|https://www.portalinmobiliario.com/MLC-2206616578-secion-de-promesa-depto-2-d-1-bano-cerca-metro-franklin-_JM#position=5&search_layout=grid&type=item&tracking_id=345d233d-17bc-4f9e-98cc-415c0712bb97
Avenida Santa Rosa 879, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)|2500|48|2|1|-33.4555576|-70.6439006|https://www.portalinmobiliario.com/MLC-1474229953-venta-departamento-santa-rosa-agenda-visita-abril-en-oferta-_JM#position=42&search_layout=grid&type=item&tracking_id=72e2b5c7-ee9b-47b9-b4be-5de6ade046d0
Vicuña Mackenna / Santa Isabel, Santa Isabel, Santiago, RM (Metropolitana)|2300|41|1|1|-33.4492403|-70.6320428|https://www.portalinmobiliario.com/MLC-1445122317-departamento-en-venta-en-santiago-_JM#position=22&search_layout=grid&type=item&tracking_id=1ea50ae8-cf68-41d7-8be0-18e64d4a743f
Edificio Argomedo 461, Santa Isabel, Santiago, RM (Metropolitana)|3200|64|2|2|-33.4505784|-70.6402384|https://www.portalinmobiliario.com/MLC-1448712017-departamento-nuevo-en-venta-de-2-dorm-en-santiago-argomedo-_JM#position=9&search_layout=grid&type=item&tracking_id=1e42c180-41da-4212-b00e-acbbdb134c33
Santa Isabel 951, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)|1881|33|1|1|-33.4507587|-70.6486377|https://www.portalinmobiliario.com/MLC-2125542218-santa-isabel-951-depto-513-santiago-_JM#position=22&search_layout=grid&type=item&tracking_id=72e2b5c7-ee9b-47b9-b4be-5de6ade046d0
San Diego, Santiago, RM (Metropolitana)|2600|48|2|2|-33.44979|-70.64636|https://www.portalinmobiliario.com/MLC-1466402273-departamento-2d2b-condor-santiago-centro-_JM#position=44&search_layout=grid&type=item&tracking_id=479a64ac-b4db-4747-96ed-f9eeb769ac5b
Santo Domingo 1200 - 1500, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3000|47|1|1|-33.436832|-70.65604|https://www.portalinmobiliario.com/MLC-2378600428-hermoso-y-moderno-2018-departamento-1-dorm-1-bano-_JM#position=33&search_layout=grid&type=item&tracking_id=ae1335c0-532c-4857-990d-ae7ab8932df4
Paris - San Francisco, Bulnes, Santiago, RM (Metropolitana)|1747|37|1|1|-33.4450968|-70.6460903|https://www.portalinmobiliario.com/MLC-2292847334-departamento-en-venta-en-santiago-_JM#position=4&search_layout=grid&type=item&tracking_id=98d86d59-1cf9-435d-bf9f-4b9f369b3137
José Miguel Carrera 600 - 900, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|4600|86|3|2|-33.4550084|-70.6629777|https://www.portalinmobiliario.com/MLC-2271153284-hermoso-departamento-3d-2b-cerca-de-barrio-universitario-_JM#position=42&search_layout=grid&type=item&tracking_id=d3d923c6-bf97-4816-a99f-80211895a8ae
Calle San Ignacio De Loyola 633, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)|1990|42|1|1|-33.4539477|-70.6559472|https://www.portalinmobiliario.com/MLC-2196182504-vende-acepta-subsidio-ds1-tramo-3-1-dormitorio-1-bano-_JM#position=35&search_layout=grid&type=item&tracking_id=1bf44437-986d-4cfe-8f9c-77f07a1dd275
Sargento Aldea 1156, Parque O'Higgins, Santiago, RM (Metropolitana)|3600|57|3|2|-33.4687965|-70.649134|https://www.portalinmobiliario.com/MLC-2197088704-refv891-en-venta-dpto3d-2b2-estbod-s-_JM#position=46&search_layout=grid&type=item&tracking_id=b2ec1abd-3dbc-4307-84f4-db2442c167f8
En Venta Departamento Con Estacionamiento Y Bodega, Cercano A Estación Metro U. De Chile, Bulnes, Santiago, RM (Metropolitana)|2822|58|2|2|-33.448118|-70.6484594|https://www.portalinmobiliario.com/MLC-2325748046-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=46&search_layout=grid&type=item&tracking_id=b1a63316-4ad1-4d30-bb63-4d97a68b3f3c
Santo Domingo, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2150|40|1|1|-33.436443|-70.6548927|https://www.portalinmobiliario.com/MLC-2117686948-departamento-santo-domingo-id-34078-_JM#position=10&search_layout=grid&type=item&tracking_id=0ca39672-0ea5-4efa-9c9d-25851a13f3de
San Diego, Parque O'Higgins, Santiago, RM (Metropolitana)|2100|30|2|1|-33.4654034|-70.6490287|https://www.portalinmobiliario.com/MLC-2113129350-departamento-san-diego-id-84387-_JM#position=14&search_layout=grid&type=item&tracking_id=84c27398-c5c1-449f-b543-ec3b2ad13dae
Amunategui Con G. Mackenna, 1 - 300, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2650|62|2|2|-33.43331|-70.657102|https://www.portalinmobiliario.com/MLC-2314989096-departamento-2d2b-con-terraza-_JM#position=45&search_layout=grid&type=item&tracking_id=1a8e966d-e97b-47e3-a9dd-ca78e7460257
Av Portugal, Santa Isabel, Santiago, RM (Metropolitana)|2222|56|2|2|-33.4474162|-70.6358857|https://www.portalinmobiliario.com/MLC-2356331870-av-portugal-6281-_JM#position=23&search_layout=grid&type=item&tracking_id=ef61270b-cd58-4502-9b81-583dd0b0a3a3
Lira 499, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|2553|42|2|1|-33.4490621|-70.639387|https://www.portalinmobiliario.com/MLC-1466238465-se-vende-depto-2d-vista-despejada-en-lira-con-sta-isabel-_JM#position=15&search_layout=grid&type=item&tracking_id=1717326b-7b75-48ab-86e0-9eb4ce8f574c
Metro Santa Ana 2d 1b, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3300|45|2|1|-33.4358591|-70.6598009|https://www.portalinmobiliario.com/MLC-1447233841-metro-santa-ana-2d-1b-_JM#position=21&search_layout=grid&type=item&tracking_id=10db1378-c25e-42a5-b41c-9af1cae34928
Avenida Ricardo Cumming, Parque Los Reyes, Santiago, RM (Metropolitana)|3100|65|3|2|-33.429584|-70.6692539|https://www.portalinmobiliario.com/MLC-1456495235-departamento-avenida-ricardo-cumming-id-111540-_JM#position=39&search_layout=grid&type=item&tracking_id=030364f5-77bc-491f-b366-9b2612cd13f0
General Mackena 1260, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2000|56|1|1|-33.4335253|-70.6553944|https://www.portalinmobiliario.com/MLC-1478061843-departamento-en-venta-de-1-dorm-1-bano-metro-cal-y-canto-_JM#position=29&search_layout=grid&type=item&tracking_id=ae1335c0-532c-4857-990d-ae7ab8932df4
San Martín 600 - 900, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1500|45|2|1|-33.4338767|-70.6593398|https://www.portalinmobiliario.com/MLC-2123367610-gran-oportunidad-para-tener-algo-propio--_JM#position=9&search_layout=grid&type=item&tracking_id=be84efed-8c56-4731-8f66-f7d3471098e6
Calle  En Santa Isabel 489 Con Carmen Santiago, Santa Isabel, Santiago, RM (Metropolitana)|1900|30|1|1|-33.4495305|-70.6412674|https://www.portalinmobiliario.com/MLC-2340742080-calle-en-santa-isabel-489-con-carmen-santiago-_JM#position=16&search_layout=grid&type=item&tracking_id=5e123917-8ae4-4fbc-af57-c075ac0a25c3
Departamento En Venta Metro Toesca, Santiago, Ejército - Toesca, Santiago, RM (Metropolitana)|2822|58|2|2|-33.4529468|-70.65855|https://www.portalinmobiliario.com/MLC-2068990100-departamento-en-venta-de-2-dormitorios-en-santiago-_JM#position=13&search_layout=grid&type=item&tracking_id=b3f7775b-3e8e-4e74-b8ce-f5e45d1fb8f8
San Diego 1200 - 1500, Santiago, Chile, Parque O'Higgins, Santiago, RM (Metropolitana)|1335|28|1|1|-33.4629535|-70.6487813|https://www.portalinmobiliario.com/MLC-1476240967-funcional-departamento-1-con-1-mejor-precio-de-la-zona-_JM#position=31&search_layout=grid&type=item&tracking_id=c3a18045-1d9b-4749-8ce3-9d0bd15942de
Metro Santa Lucia, Santa Isabel, Santiago, RM (Metropolitana)|3500|40|1|1|-33.4435895|-70.6446458|https://www.portalinmobiliario.com/MLC-1438083165-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=9&search_layout=grid&type=item&tracking_id=1717326b-7b75-48ab-86e0-9eb4ce8f574c
Erasmo Escala 2111, Barrio Brasil, Santiago, RM (Metropolitana)|10420|343|5|2|-33.4447928|-70.6652113|https://www.portalinmobiliario.com/MLC-1474176515-departamento-primer-piso-en-venta-en-santiago-_JM#position=9&search_layout=grid&type=item&tracking_id=1bdbfddc-f1a0-4b7b-ae67-70a318523365
Maipu / San Pablo, Parque Los Reyes, Santiago, RM (Metropolitana)|1747|46|3|1|-33.4346331|-70.6776717|https://www.portalinmobiliario.com/MLC-1958995546-departamento-en-venta-de-3-dorm-en-santiago-_JM#position=30&search_layout=grid&type=item&tracking_id=184bf467-db98-4bf4-85e2-918796730ae5
Alameda / San Francisco, Bulnes, Santiago, RM (Metropolitana)|4980|132|3|3|-33.4433149|-70.646968|https://www.portalinmobiliario.com/MLC-2369356594-alameda-san-francisco-26363-_JM#position=39&search_layout=grid&type=item&tracking_id=98d86d59-1cf9-435d-bf9f-4b9f369b3137
Esperanza , 1300, Barrio Yungay, Santiago, RM (Metropolitana)|1532|35|2|1|-33.4429112|-70.6731231|https://www.portalinmobiliario.com/MLC-2321714066-venta-departamento-2hab-1ba-santiago-_JM#position=31&search_layout=grid&type=item&tracking_id=67659ac7-5865-4e7f-a9e2-d9047a6d9a6d
Espectacular Home Studio + Estacionamiento, Parque Almagro, Santiago, RM (Metropolitana)|1890|24|1|1|-33.4539477|-70.6559472|https://www.portalinmobiliario.com/MLC-1474178367-espectacular-home-studio-estacionamiento-25620-_JM#position=37&search_layout=grid&type=item&tracking_id=7e67677d-67e7-455f-9c49-9965ef8a9c64
Paseo Bulnes / Eleuterio Ramirez, Parque Almagro, Santiago, RM (Metropolitana)|8061|209|6|5|-33.4500214|-70.6526527|https://www.portalinmobiliario.com/MLC-2182542442-departamento-en-venta-de-6-dorm-en-santiago-_JM#position=33&search_layout=grid&type=item&tracking_id=d055177d-acc3-4715-9fd0-810727db43a5
Compañía Con Cueto, Barrio Yungay, Santiago, RM (Metropolitana)|2015|42|2|2|-33.440719|-70.6728393|https://www.portalinmobiliario.com/MLC-2371836184-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=16&search_layout=grid&type=item&tracking_id=da4bba1b-0849-4dc7-a699-7f14cdbb36d3
Barrio República - Excelente Semi Nuevo Con Estacionamiento, Ejército - Toesca, Santiago, RM (Metropolitana)|2800|39|1|1|-33.4509764|-70.6635266|https://www.portalinmobiliario.com/MLC-1436618963-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=13&search_layout=grid&type=item&tracking_id=696cc160-a6d3-4dac-b97e-d61f40b18e11
San Isidro 520, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|2690|33|1|1|-33.450604|-70.6428217|https://www.portalinmobiliario.com/MLC-2183889560-se-vende-departamento-1d1b-san-isidro-520-cercano-4-metros-_JM#position=15&search_layout=grid&type=item&tracking_id=6e3b6d58-9d4d-4192-9f0c-0de757ab7d35
San Diego, Santiago, RM (Metropolitana)|3750|60|2|2|-33.4508274|-70.6485489|https://www.portalinmobiliario.com/MLC-1454647537-hermoso-departamento-frente-a-la-basilica-sacramentinos-_JM#position=21&search_layout=grid&type=item&tracking_id=479a64ac-b4db-4747-96ed-f9eeb769ac5b
Serrano Con San Francisco, San Diego, Santiago, RM (Metropolitana)|2600|53|2|2|-33.4524724|-70.6479555|https://www.portalinmobiliario.com/MLC-1448749923-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=13&search_layout=grid&type=item&tracking_id=3feece92-1d5a-4cdc-b4f3-c240013cad42
Venta Depto. Ricardo Cumming, Santiago, Parque Los Reyes, Santiago, RM (Metropolitana)|2284|50|2|1|-33.429584|-70.6692539|https://www.portalinmobiliario.com/MLC-1475365797-venta-depto-ricardo-cumming-santiago-15215-_JM#position=29&search_layout=grid&type=item&tracking_id=4314cd6e-d858-43d9-8d32-ab272fe9ab73
Ma - San Diego 1473, Esquina Pedro Lagos, Parque O'Higgins, Santiago, RM (Metropolitana)|1850|38|2|1|-33.4652784|-70.6490192|https://www.portalinmobiliario.com/MLC-2275331476-depto-38m2-san-diego-1473-con-2dorm-1bano-est-y-bodega-_JM#position=36&search_layout=grid&type=item&tracking_id=c273fbd6-b709-4412-9c1d-d22dd3c0c8e5
Barrio Diez de Julio, Santiago, RM (Metropolitana)|2087|35|1|1|-33.4511456|-70.6332743|https://www.portalinmobiliario.com/MLC-2374997182-inversion-cerca-metro-irarrazabal-y-santa-isabel-_JM#position=7&search_layout=grid&type=item&tracking_id=9ec44c88-b33f-4be0-8f6e-6ec08935bd26
Barrio República, Santiago, RM (Metropolitana)|3950|110|3|2|-33.448889|-70.669265|https://www.portalinmobiliario.com/MLC-1434231643-depto-venta-3-dormitorios-para-remodelar-santiago-_JM#position=4&search_layout=grid&type=item&tracking_id=b724bf96-7df1-4fb5-85b5-dc888222771b
San Francisco 1 - 300, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)|2200|47|1|1|-33.4435561|-70.6469996|https://www.portalinmobiliario.com/MLC-2341474918-amplio-departamento-en-venta-de-1d1b-en-paris-londres-_JM#position=9&search_layout=grid&type=item&tracking_id=e0366b74-7e4c-4f2c-a25c-8e41c09b9fa8
Carmen / Argomedo, Santa Isabel, Santiago, RM (Metropolitana)|3300|68|2|2|-33.4508787|-70.6409355|https://www.portalinmobiliario.com/MLC-2117673852-departamento-carmen-argomedo-id-98616-_JM#position=32&search_layout=grid&type=item&tracking_id=162b65d3-5ff2-4403-98f6-2babfe1e82fe
Vergara 24, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|2430|60|3|1|-33.4473039|-70.6622608|https://www.portalinmobiliario.com/MLC-1472007781-departamento-para-remodelar-3-habitaciones-1-bano-_JM#position=41&search_layout=grid&type=item&tracking_id=d3d923c6-bf97-4816-a99f-80211895a8ae
San Martin 873, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3300|54|2|2|-33.4337294|-70.6586822|https://www.portalinmobiliario.com/MLC-1477457147-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=8&search_layout=grid&type=item&tracking_id=639627b8-21bf-4ce6-8397-438f5bbf7f80
Manuel Antonio Tocornal 601, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|2200|42|2|1|-33.4506648|-70.6400064|https://www.portalinmobiliario.com/MLC-1446553637-2-dormitorios-1-bano-estacionamiento-metro-parque-almag-_JM#position=3&search_layout=grid&type=item&tracking_id=bf05e5af-deb4-41cf-b5df-07ca4ec4e24d
Corte Suprema 162, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)|3690|55|2|2|-33.4483664|-70.656042|https://www.portalinmobiliario.com/MLC-1453156775-corte-suprema-tarapaca-_JM#position=9&search_layout=grid&type=item&tracking_id=fb85d8b0-a7af-4fab-a9d2-928a311da63e
Oportunidad En Santiago Centro N°506 + Estac Y Bodega, Parque O'Higgins, Santiago, RM (Metropolitana)|2350|32|1|1|-33.4613692|-70.6461195|https://www.portalinmobiliario.com/MLC-1444911949-oportunidad-en-santiago-centro-n506-estac-y-bodega-_JM#position=15&search_layout=grid&type=item&tracking_id=0b350ee6-003c-46f8-a149-4d5d91ea2137
Abate Molina, Barrio República, Santiago, RM (Metropolitana)|3455|4604|2|1|-33.4553|-70.6721199|https://www.portalinmobiliario.com/MLC-2352538016-abate-molina-25363-_JM#position=45&search_layout=grid&type=item&tracking_id=28d4d42e-fc8c-4b11-a745-841d48062c1c
General Jofré 70, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|1600|23|1|1|-33.4444496|-70.6342171|https://www.portalinmobiliario.com/MLC-2273510336-dpto-estudio-23m2-metro-parque-bustamante-linea-1-_JM#position=47&search_layout=grid&type=item&tracking_id=cf3f9c9b-80d4-4ba6-8d76-38fcbbfa7258
Metro Santa Ana, Inversion, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1750|20|1|1|-33.4380821|-70.6586739|https://www.portalinmobiliario.com/MLC-2334319220-metro-santa-ana-inversion-_JM#position=11&search_layout=grid&type=item&tracking_id=66bc2cea-04f4-46ec-af43-44861db2ec3d
Santa Elena, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2600|58|3|2|-33.468014|-70.6277458|https://www.portalinmobiliario.com/MLC-1434595259-departamento-en-venta-de-3-dorm-en-santiago-_JM#position=1&search_layout=grid&type=item&tracking_id=9af62994-e79b-4457-975c-89d4169b2d42
Coquimbo 1331, Dpto.205 -a. Santiago, Parque Almagro, Santiago, RM (Metropolitana)|1999|0|2|1|-33.4573226|-70.6524361|https://www.portalinmobiliario.com/MLC-2246558464-hasta-100-de-financiamiento-departamento-en-santiago-_JM#position=1&search_layout=grid&type=item&tracking_id=6e951999-8e82-47f7-8d86-0cebf6b5a687
General Jofre Con Portugal, Santa Isabel, Santiago, RM (Metropolitana)|2313|55|1|1|-33.445167|-70.6373966|https://www.portalinmobiliario.com/MLC-2253585910-departamento-en-venta-en-santiago-_JM#position=5&search_layout=grid&type=item&tracking_id=bf05e5af-deb4-41cf-b5df-07ca4ec4e24d
Sazié 1800 - 2100, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)|5490|80|3|2|-33.4501556|-70.663271|https://www.portalinmobiliario.com/MLC-1455913001-metro-republica-toesca-y-los-heroes-_JM#position=25&search_layout=grid&type=item&tracking_id=861e6a3f-e77a-4c7e-bc20-867c51f8dae7
V. Mackenna. Sin Comisión!!!, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|1870|30|1|1|-33.4585734|-70.6295797|https://www.portalinmobiliario.com/MLC-1468824929-v-mackenna-sin-comision-23072-_JM#position=45&search_layout=grid&type=item&tracking_id=9af62994-e79b-4457-975c-89d4169b2d42
Santiago, Santa Isabel, Santiago, RM (Metropolitana)|2155|31|1|1|-33.4495305|-70.6412674|https://www.portalinmobiliario.com/MLC-2109795478-departamento-en-venta-cercano-al-metro-santa-lucia-_JM#position=39&search_layout=grid&type=item&tracking_id=b724bf96-7df1-4fb5-85b5-dc888222771b
Blanco Encalada/ Metro Toesca/ Ejercito - Toesca, Ejército - Toesca, Santiago, RM (Metropolitana)|2790|53|2|1|-33.4561317|-70.6585312|https://www.portalinmobiliario.com/MLC-2333002670-metro-toesca-2d1b-estacionamiento-vista-despejada-_JM#position=5&search_layout=grid&type=item&tracking_id=c90c8392-2534-4859-ae8c-cdf6a80846da
Entre Catedral Y Compañía, Barrio Yungay, Santiago, RM (Metropolitana)|2670|48|2|1|-33.440218|-70.672193|https://www.portalinmobiliario.com/MLC-1436884701-luminoso-y-comodo-2-dormitorios-living-comedor-lavadero-_JM#position=23&search_layout=grid&type=item&tracking_id=da4bba1b-0849-4dc7-a699-7f14cdbb36d3
Avenida Matta Con Carmen, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2100|42|2|1|-33.4579008|-70.6399206|https://www.portalinmobiliario.com/MLC-1457948871-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=12&search_layout=grid&type=item&tracking_id=3d7f6e32-fa6b-4bfe-bb60-e2ccc3d34c09
Aldunate / Manuel Antonio Matta, Parque Almagro, Santiago, RM (Metropolitana)|2110|48|2|1|-33.4595999|-70.6543016|https://www.portalinmobiliario.com/MLC-2332806138-aldunate-manuel-antonio-matta-_JM#position=42&search_layout=grid&type=item&tracking_id=305f70e3-0de5-4b1b-b907-be6a325020f6
General Gana, Franklin - Biobío, Santiago, RM (Metropolitana)|1290|28|1|1|-33.4707734|-70.648008|https://www.portalinmobiliario.com/MLC-1463292057-departamento-general-gana-id-90030-_JM#position=19&search_layout=grid&type=item&tracking_id=7b2638ad-c012-4092-a870-1ec6daa43db2
Diagonal Paraguay, Santa Isabel, Santiago, RM (Metropolitana)|2822|54|2|2|-33.4432258|-70.6386869|https://www.portalinmobiliario.com/MLC-1442314341-departamento-diagonal-paraguay-id-94362-_JM#position=29&search_layout=grid&type=item&tracking_id=0cff10d3-ad9e-426c-8e39-0f3eaeb5a0f1
Portugal 810, Santiago, Chile, Barrio Diez de Julio, Santiago, RM (Metropolitana)|2990|67|2|2|-33.4528418|-70.6339946|https://www.portalinmobiliario.com/MLC-1468875109-vendo-departamento-metro-irarrazaval-_JM#position=2&search_layout=grid&type=item&tracking_id=69bec6bd-6a7c-4f18-b658-5ec9b236d1c1
Sazie - Almirante Latorre- Metro República, Ejército - Toesca, Santiago, RM (Metropolitana)|3500|50|2|2|-33.4502669|-70.6640731|https://www.portalinmobiliario.com/MLC-2364957704-departamento-en-venta-de-2-dorm-en-santiago-_JM#position=6&search_layout=grid&type=item&tracking_id=d9cf5051-2805-4736-81f7-3a7a95513857
